race_id,race_name,surface,distance_m,track_condition,waku,horse_number,horse_name,sex_age,weight_carried,jockey,trainer,horse_weight,win_odds,horse_id,jockey_id,trainer_id
202607020605,3歳以上1勝クラス,ダート,1400,良,1,1,ショウナンラウール,牝5,54.0,◇永島,栗東高橋忠,,---.-,2021104242,01187,01129
202607020605,3歳以上1勝クラス,ダート,1400,良,1,2,ロイヤルテール,牡4,58.0,藤懸,栗東畑端,,---.-,2022100027,01138,01188
202607020605,3歳以上1勝クラス,ダート,1400,良,2,3,ツァレヴナ,牝3,53.0,西村淳,栗東野中,,---.-,2023105677,01171,01098
202607020605,3歳以上1勝クラス,ダート,1400,良,2,4,ルクスポップスター,牡3,55.0,団野,栗東西園翔,,---.-,2023102767,01180,01196
202607020605,3歳以上1勝クラス,ダート,1400,良,3,5,カクウチ,牡3,55.0,小崎,栗東小崎,,---.-,2023101405,01152,01085
202607020605,3歳以上1勝クラス,ダート,1400,良,3,6,カレンパンピナップ,セ6,58.0,松若,栗東平田,,---.-,2020103314,01154,01082
202607020605,3歳以上1勝クラス,ダート,1400,良,4,7,ジャスティンルマン,牡3,55.0,コレット,栗東杉山晴,,---.-,2023106874,05691,01157
202607020605,3歳以上1勝クラス,ダート,1400,良,4,8,リアライズブライト,牡3,52.0,▲森田,栗東武幸,,---.-,2023103325,01222,01160
202607020605,3歳以上1勝クラス,ダート,1400,良,5,9,サリカリーフォリア,牝3,53.0,西塚,栗東橋口,,---.-,2023105291,01200,01154
202607020605,3歳以上1勝クラス,ダート,1400,良,5,10,ルシャリオ,牡4,58.0,丸山,栗東森田,,---.-,2022107248,01127,01142
202607020605,3歳以上1勝クラス,ダート,1400,良,6,11,ハイクライテリア,セ6,56.0,△柴田裕,栗東羽月,,---.-,2020102910,01212,01091
202607020605,3歳以上1勝クラス,ダート,1400,良,6,12,バトルアックス,牡3,55.0,松山,栗東今野,,---.-,2023102045,01126,01128
202607020605,3歳以上1勝クラス,ダート,1400,良,7,13,オンザノアール,牝3,53.0,幸,栗東佐藤悠,,---.-,2023103399,00732,01205
202607020605,3歳以上1勝クラス,ダート,1400,良,7,14,ペプチドレオン,牡3,55.0,横山武,栗東武英,,---.-,2023104876,01170,01161
202607020605,3歳以上1勝クラス,ダート,1400,良,8,15,ヴァリアントマーチ,牝4,56.0,田口,栗東柴田,,---.-,2022105689,01208,01216
202607020605,3歳以上1勝クラス,ダート,1400,良,8,16,マテンロウミラクル,牡5,58.0,富田,栗東柴田,,---.-,2021105993,01168,01216
