race_id,race_name,surface,distance_m,waku,horse_number,horse_name,sex_age,weight_carried,jockey,trainer,horse_weight,win_odds,horse_id,jockey_id,trainer_id
202603020705,2歳新馬,芝,1800,1,1,サウンズオーサム,牝2,55.0,荻野極,美浦千葉,,---.-,2024106184,01160,01199
202603020705,2歳新馬,芝,1800,2,2,シルクドマルス,牝2,55.0,坂井,美浦松尾,,---.-,2024103198,01163,01220
202603020705,2歳新馬,芝,1800,2,3,フェリシタル,牝2,55.0,三浦,栗東辻野,,---.-,2024102322,01122,01183
202603020705,2歳新馬,芝,1800,3,4,コスモモノポリー,牝2,55.0,石川,美浦相沢,,---.-,2024103614,01150,01020
202603020705,2歳新馬,芝,1800,3,5,デルマキタカミ,牝2,55.0,木幡初,美浦室井,,---.-,2024100518,01153,01221
202603020705,2歳新馬,芝,1800,4,6,ラッパースヴィル,牝2,55.0,津村,美浦手塚徳,,---.-,2024106403,01092,01217
202603020705,2歳新馬,芝,1800,4,7,モンサンアミュザン,牝2,55.0,木幡巧,美浦牧,,---.-,2024101224,01162,01106
202603020705,2歳新馬,芝,1800,5,8,マスターボリューム,牝2,55.0,柴田大,美浦畠山,,---.-,2024103638,01009,01048
202603020705,2歳新馬,芝,1800,5,9,マリナーヴァレイ,牝2,55.0,戸崎圭,栗東石坂,,---.-,2024106232,05386,01166
202603020705,2歳新馬,芝,1800,6,10,サンプラザマツモト,牝2,55.0,吉田豊,美浦深山,,---.-,2024106782,00733,01174
202603020705,2歳新馬,芝,1800,6,11,クレイターレイク,牝2,55.0,石橋脩,美浦奥村武,,---.-,2024103583,01077,01145
202603020705,2歳新馬,芝,1800,7,12,フランベリー,牝2,55.0,大野,美浦杉浦,,---.-,2024100813,01096,01008
202603020705,2歳新馬,芝,1800,7,13,ドナリー,牝2,53.0,△石神道,美浦林,,---.-,2024106056,01209,01163
202603020705,2歳新馬,芝,1800,8,14,ウイニングレイ,牝2,55.0,松岡,美浦戸田,,---.-,2024105882,01085,01054
202603020705,2歳新馬,芝,1800,8,15,ニシノキフジン,牝2,55.0,野中,美浦萱野,,---.-,2024103938,01158,01024
