race_id,race_name,surface,distance_m,waku,horse_number,horse_name,sex_age,weight_carried,jockey,trainer,horse_weight,win_odds,horse_id,jockey_id,trainer_id
202610020702,2歳未勝利,芝,1800,1,1,パーセンタイル,牡2,52.0,▲森田,栗東前川,,---.-,2024104857,01222,01210
202610020702,2歳未勝利,芝,1800,2,2,イザベル,牝2,55.0,松若,栗東藤野,,---.-,2024104426,01154,01200
202610020702,2歳未勝利,芝,1800,3,3,アイルエクラ,牡2,55.0,飛田愛,栗東新谷,,---.-,2024105099,05609,01172
202610020702,2歳未勝利,芝,1800,4,4,プリメラエストレラ,牡2,55.0,コレット,栗東橋田,,---.-,2024103554,05691,01218
202610020702,2歳未勝利,芝,1800,5,5,ブレイクガール,牝2,55.0,松山,栗東武幸,,---.-,2024106674,01126,01160
202610020702,2歳未勝利,芝,1800,6,6,フランヴィア,牝2,55.0,高杉,栗東庄野,,---.-,2024106922,01213,01087
202610020702,2歳未勝利,芝,1800,6,7,アシャカブラーヴ,牡2,55.0,幸,栗東大根田,,---.-,2024103516,00732,01032
202610020702,2歳未勝利,芝,1800,7,8,スピークロウ,牡2,54.0,☆田山,栗東浜田,,---.-,2024105823,01220,01138
202610020702,2歳未勝利,芝,1800,7,9,プリマアルバ,牡2,55.0,西村淳,栗東新谷,,---.-,2024100190,01171,01172
202610020702,2歳未勝利,芝,1800,8,10,ニシノフランケン,牡2,55.0,亀田,栗東北出,,---.-,2024103936,01176,01078
202610020702,2歳未勝利,芝,1800,8,11,ドナズエクリプス,牡2,55.0,吉村,栗東清水久,,---.-,2024108020,01216,01110
