race_id,race_name,surface,distance_m,waku,horse_number,horse_name,sex_age,weight_carried,jockey,trainer,horse_weight,win_odds,horse_id,jockey_id,trainer_id
202610020709,ひまわり賞,芝,1200,1,1,バミューダボーイ,牡2,55.0,長谷蓮,地方東眞市,,---.-,2024108116,05692,05601
202610020709,ひまわり賞,芝,1200,1,2,ヘキレキ,牡2,53.0,国分優,栗東大根田,,---.-,2024108030,01125,01032
202610020709,ひまわり賞,芝,1200,2,3,リエーヴェ,牡2,55.0,永島,栗東松下,,---.-,2024109107,01187,01149
202610020709,ひまわり賞,芝,1200,2,4,ワッザイカ,牡2,53.0,泉谷,栗東松永幹,,---.-,2024108108,01182,01092
202610020709,ひまわり賞,芝,1200,3,5,カシノヴィタ,牝2,53.0,森田,美浦和田雄,,---.-,2024108106,01222,01143
202610020709,ひまわり賞,芝,1200,3,6,ルーストカール,牡2,53.0,田口,栗東羽月,,---.-,2024109106,01208,01091
202610020709,ひまわり賞,芝,1200,4,7,ソゲソゲスマイル,牝2,53.0,西塚,栗東笹田,,---.-,2024108050,01200,01104
202610020709,ひまわり賞,芝,1200,4,8,タカヨシ,牡2,55.0,飛田愛,地方池田忠,,---.-,2024108122,05609,05741
202610020709,ひまわり賞,芝,1200,5,9,ユイノジカンカセギ,牡2,53.0,長岡,美浦竹内,,---.-,2024108117,01142,01152
202610020709,ひまわり賞,芝,1200,5,10,タカモリ,牡2,53.0,田山,栗東牧田,,---.-,2024109102,01220,01123
202610020709,ひまわり賞,芝,1200,6,11,トシミチ,牡2,55.0,幸,栗東谷,,---.-,2024108115,00732,00431
202610020709,ひまわり賞,芝,1200,6,12,グレートキリシマ,牡2,53.0,松若,栗東牧田,,---.-,2024108085,01154,01123
202610020709,ひまわり賞,芝,1200,7,13,ニシノマティーニ,牡2,53.0,今村,美浦小手川,,---.-,2024108087,01193,01171
202610020709,ひまわり賞,芝,1200,7,14,ラブマイティー,牝2,53.0,水沼,美浦加藤和,,---.-,2024108061,01201,01077
202610020709,ひまわり賞,芝,1200,7,15,カシノクロサイト,牝2,53.0,亀田,栗東北出,,---.-,2024108093,01176,01078
202610020709,ひまわり賞,芝,1200,8,16,カエリールークス,牝2,55.0,松山,栗東佐藤悠,,---.-,2024109104,01126,01205
202610020709,ひまわり賞,芝,1200,8,17,スイトーヨ,牝2,53.0,川田,栗東角田,,---.-,2024108118,01088,01121
202610020709,ひまわり賞,芝,1200,8,18,ニシノキヅイタラ,牝2,53.0,酒井,栗東谷,,---.-,2024108089,01034,00431
