race_id,race_name,surface,distance_m,waku,horse_number,horse_name,sex_age,weight_carried,jockey,trainer,horse_weight,win_odds,horse_id,jockey_id,trainer_id
202603020708,3歳以上1勝クラス,芝,1200,1,1,サムハラ,牡3,52.0,▲石田 拓郎,美浦新開 幸一,,---.-,2023104521,01203,01116
202603020708,3歳以上1勝クラス,芝,1200,1,2,ブルズアイプリンス,牡3,55.0,戸崎 圭太,栗東森 秀行,,---.-,2023104650,05386,00427
202603020708,3歳以上1勝クラス,芝,1200,2,3,サトノセレナーデ,牝5,56.0,杉原 誠人,美浦古賀 慎明,,---.-,2021103440,01135,01079
202603020708,3歳以上1勝クラス,芝,1200,2,4,クリノゴッホ,セ6,58.0,丸田 恭介,美浦新開 幸一,,---.-,2020103885,01117,01116
202603020708,3歳以上1勝クラス,芝,1200,3,5,ロンドンアームズ,牝5,56.0,荻野 極,美浦伊坂 重信,,---.-,2021105956,01160,01177
202603020708,3歳以上1勝クラス,芝,1200,3,6,コルチェスター,牡4,56.0,△石神 深道,美浦尾関 知人,,---.-,2022104757,01209,01103
202603020708,3歳以上1勝クラス,芝,1200,4,7,ココボロ,牝5,56.0,嶋田 純次,美浦松山 将樹,,---.-,2021106419,01134,01100
202603020708,3歳以上1勝クラス,芝,1200,4,8,リネンタイリン,牡3,55.0,小崎 綾也,美浦平岩 大典,,---.-,2023100728,01152,01219
202603020708,3歳以上1勝クラス,芝,1200,5,9,シークレットイスラ,牡5,55.0,▲上里 直汰,美浦平岩 大典,,---.-,2021106118,01217,01219
202603020708,3歳以上1勝クラス,芝,1200,5,10,ダノンゴーイチ,牡6,58.0,菊沢 一樹,美浦菊沢 隆徳,,---.-,2020103121,01161,01115
202603020708,3歳以上1勝クラス,芝,1200,6,11,ブライティアブーケ,牝4,56.0,大野 拓弥,美浦中舘 英二,,---.-,2022102465,01096,01153
202603020708,3歳以上1勝クラス,芝,1200,6,12,コックオーヴァン,牝3,53.0,松岡 正海,美浦伊藤 伸一,,---.-,2023106405,01085,01031
202603020708,3歳以上1勝クラス,芝,1200,7,13,ルシェロアズーリ,牝4,56.0,津村 明秀,美浦鈴木 伸尋,,---.-,2022105996,01092,01026
202603020708,3歳以上1勝クラス,芝,1200,7,14,ミセスリリー,牝4,53.0,▲佐藤 翔馬,美浦宮田 敬介,,---.-,2022105000,01207,01175
202603020708,3歳以上1勝クラス,芝,1200,8,15,コパノトーマス,牡3,55.0,原 優介,美浦青木 孝文,,---.-,2023103037,01184,01156
202603020708,3歳以上1勝クラス,芝,1200,8,16,ウインイルネージュ,牝4,56.0,木幡 巧也,美浦和田 正一郎,,---.-,2022106221,01162,01114
