race_id,race_name,surface,distance_m,waku,horse_number,horse_name,sex_age,weight_carried,jockey,trainer,horse_weight,win_odds,horse_id,jockey_id,trainer_id
202610020706,3歳未勝利,ダート,1700,,,サンマルマニック,牝3,,▲森田 誠也,栗東千田 輝彦,,---.-,2023107495,result,result
202610020706,3歳未勝利,ダート,1700,,,ムソウテンセイ,牡3,,藤懸 貴志,栗東鈴木 孝志,,---.-,2023107472,result,result
202610020706,3歳未勝利,ダート,1700,,,リテラシー,牡3,,幸 英明,栗東昆 貢,,---.-,2023105215,result,result
202610020706,3歳未勝利,ダート,1700,,,コカボムショット,牡3,,加藤 祥太,栗東庄野 靖志,,---.-,2023100984,result,result
202610020706,3歳未勝利,ダート,1700,,,ダイメイミラクル,牡3,,太宰 啓介,栗東本田 優,,---.-,2023101605,result,result
202610020706,3歳未勝利,ダート,1700,,,キープシャイニング,牡3,,西村 淳也,栗東長谷川 浩大,,---.-,2023103163,result,result
202610020706,3歳未勝利,ダート,1700,,,ハクアイタワー,牡3,,松若 風馬,栗東今野 貞一,,---.-,2023104282,result,result
202610020706,3歳未勝利,ダート,1700,,,ゼンノゾンターク,牡3,,吉村 誠之助,栗東緒方 努,,---.-,2023104605,result,result
202610020706,3歳未勝利,ダート,1700,,,ルクスドリーム,牡3,,松山 弘平,栗東小崎 憲,,---.-,2023102763,result,result
202610020706,3歳未勝利,ダート,1700,,,コパノルーカス,牡3,,Ｍ．デムーロ,栗東梅田 智之,,---.-,2023104972,result,result
202610020706,3歳未勝利,ダート,1700,,,ジューンマーチ,牡3,,◇永島 まなみ,栗東松下 武士,,---.-,2023101848,result,result
202610020706,3歳未勝利,ダート,1700,,,キングズテイル,牡3,,角田 大和,栗東岡田 稲男,,---.-,2023105124,result,result
202610020706,3歳未勝利,ダート,1700,,,ラクホマレ,牡3,,川田 将雅,栗東福永 祐一,,---.-,2023103156,result,result
