race_id,race_name,surface,distance_m,waku,horse_number,horse_name,sex_age,weight_carried,jockey,trainer,horse_weight,win_odds,horse_id,jockey_id,trainer_id
202603020704,3歳未勝利,芝,1200,1,1,エメラルファイン,セ3,57.0,石橋脩,美浦勢司,,---.-,2023103161,01077,01047
202603020704,3歳未勝利,芝,1200,1,2,ダイユウルミナス,牝3,52.0,▲佐藤,美浦松永康,,---.-,2023106299,01207,01093
202603020704,3歳未勝利,芝,1200,2,3,ハイティー,牝3,55.0,戸崎圭,美浦木村,,---.-,2023107310,05386,01126
202603020704,3歳未勝利,芝,1200,2,4,オンナキュヌヴィ,牝3,55.0,津村,美浦蛯名正,,---.-,2023105688,01092,01191
202603020704,3歳未勝利,芝,1200,3,5,フロステリオン,牡3,57.0,田辺,美浦萱野,,---.-,2023102266,01075,01024
202603020704,3歳未勝利,芝,1200,3,6,バランソワール,牝3,55.0,荻野極,美浦矢野,,---.-,2023106807,01160,01108
202603020704,3歳未勝利,芝,1200,4,7,マイネルヴェーゼン,牡3,57.0,石川,美浦相沢,,---.-,2023106471,01150,01020
202603020704,3歳未勝利,芝,1200,4,8,ジーティートゥーリ,牝3,55.0,杉原,美浦武市,,---.-,2023107145,01135,01089
202603020704,3歳未勝利,芝,1200,5,9,エンジェルサン,牡3,55.0,△石神道,美浦矢嶋,,---.-,2023104484,01209,01202
202603020704,3歳未勝利,芝,1200,5,10,ウインドオブヘヴン,牡3,57.0,松岡,美浦戸田,,---.-,2023100734,01085,01054
202603020704,3歳未勝利,芝,1200,6,11,ラウンドヒル,牝3,55.0,三浦,美浦田島,,---.-,2023105751,01122,01112
202603020704,3歳未勝利,芝,1200,6,12,リーデレクオーレ,牝3,55.0,柴田大,美浦秋本,,---.-,2023104425,01009,01213
202603020704,3歳未勝利,芝,1200,7,13,スラッシュコード,牡3,57.0,菊沢,美浦伊藤圭,,---.-,2023101448,01161,01023
202603020704,3歳未勝利,芝,1200,7,14,レレリオーナ,牝3,52.0,▲上里,美浦室井,,---.-,2023102433,01217,01221
202603020704,3歳未勝利,芝,1200,8,15,シエラモレーナ,牝3,55.0,大野,美浦古賀慎,,---.-,2023105744,01096,01079
202603020704,3歳未勝利,芝,1200,8,16,ココニーナ,牝3,55.0,小林脩,美浦加藤和,,---.-,2023104550,01183,01077
