race_id,race_name,surface,distance_m,waku,horse_number,horse_name,sex_age,weight_carried,jockey,trainer,horse_weight,win_odds,horse_id,jockey_id,trainer_id
202603020709,開成山特別,芝,2600,1,1,リリエンフェルト,牝5,56.0,石田,美浦上原博,,---.-,2021104927,01203,00423
202603020709,開成山特別,芝,2600,2,2,パッセージピーク,牡3,55.0,三浦,美浦中舘,,---.-,2023107275,01122,01153
202603020709,開成山特別,芝,2600,3,3,ビーンスターク,セ5,58.0,江田照,美浦粕谷,,---.-,2021103578,00689,01096
202603020709,開成山特別,芝,2600,4,4,テイキットイージー,牡5,58.0,菊沢,美浦萱野,,---.-,2021101088,01161,01024
202603020709,開成山特別,芝,2600,5,5,ドリームプレミア,牡3,55.0,坂井,栗東友道,,---.-,2023105571,01163,01061
202603020709,開成山特別,芝,2600,5,6,マイネルボス,牡4,58.0,柴田大,美浦畠山,,---.-,2022106770,01009,01048
202603020709,開成山特別,芝,2600,6,7,オメガストリーム,牝4,56.0,野中,美浦田中勝,,---.-,2022105292,01158,01207
202603020709,開成山特別,芝,2600,6,8,リュクスパトロール,牝3,53.0,丸田,美浦加藤士,,---.-,2023105259,01117,01169
202603020709,開成山特別,芝,2600,7,9,ビリングス,セ4,58.0,嶋田,美浦手塚久,,---.-,2022104930,01134,01038
202603020709,開成山特別,芝,2600,7,10,オブラプリーマ,牝3,53.0,荻野極,美浦上原佑,,---.-,2023100237,01160,01192
202603020709,開成山特別,芝,2600,8,11,ノリマル,牡3,55.0,田辺,美浦尾形,,---.-,2023106079,01075,01141
202603020709,開成山特別,芝,2600,8,12,マーキュリーダイム,牝4,56.0,木幡巧,美浦室井,,---.-,2022105116,01162,01221
