race_id,race_name,surface,distance_m,waku,horse_number,horse_name,sex_age,weight_carried,jockey,trainer,horse_weight,win_odds,horse_id,jockey_id,trainer_id
202602011112,3歳以上1勝クラス,芝,1200,1,1,ラミアメンテ,牝4,56.0,丹内,美浦堀,,---.-,2022105858,01091,01070
202602011112,3歳以上1勝クラス,芝,1200,2,2,オンザヴィーナス,牝5,52.0,★河原田,美浦大和田,,---.-,2021105057,01204,01124
202602011112,3歳以上1勝クラス,芝,1200,3,3,ハーモニーソング,牝4,56.0,北村友,美浦田島,,---.-,2022104440,01102,01112
202602011112,3歳以上1勝クラス,芝,1200,4,4,ルージュナリッシュ,牝4,56.0,横山和,美浦手塚徳,,---.-,2022105162,01140,01217
202602011112,3歳以上1勝クラス,芝,1200,5,5,メイショウハッケイ,牝3,53.0,浜中,栗東本田,,---.-,2023105035,01115,01099
202602011112,3歳以上1勝クラス,芝,1200,5,6,バレンタインビスタ,牝3,53.0,佐々木,美浦蛯名正,,---.-,2023105817,01197,01191
202602011112,3歳以上1勝クラス,芝,1200,6,7,ルージュベルベット,牝5,55.0,☆舟山,美浦浅利,,---.-,2021105749,01221,01204
202602011112,3歳以上1勝クラス,芝,1200,6,8,アルバニー,牝5,56.0,斎藤,栗東千田,,---.-,2021105715,01178,01120
202602011112,3歳以上1勝クラス,芝,1200,7,9,エコロハート,牝4,56.0,鮫島駿,栗東須貝,,---.-,2022105212,01157,01105
202602011112,3歳以上1勝クラス,芝,1200,7,10,ランプローグ,牝3,53.0,横山武,美浦矢野,,---.-,2023106780,01170,01108
202602011112,3歳以上1勝クラス,芝,1200,8,11,メラヴィリオーザ,牝6,56.0,黛,栗東秋山,,---.-,2020101920,01109,01212
202602011112,3歳以上1勝クラス,芝,1200,8,12,アルマロクザン,牝6,53.0,▲遠藤,美浦伊藤伸,,---.-,2020100759,01218,01031
