race_id,race_name,surface,distance_m,waku,horse_number,horse_name,sex_age,weight_carried,jockey,trainer,horse_weight,win_odds,horse_id,jockey_id,trainer_id
202602011104,3歳未勝利,芝,1200,1,1,ニシノオールワン,牝3,55.0,武 豊,美浦加藤 征弘,,---.-,2023104689,00666,01059
202602011104,3歳未勝利,芝,1200,1,2,イズントイット,牝3,55.0,小沢 大仁,栗東岡田 稲男,,---.-,2023101056,01185,01066
202602011104,3歳未勝利,芝,1200,2,3,スッサンエア,牝3,55.0,鮫島 克駿,栗東河嶋 宏樹,,---.-,2023102151,01157,01198
202602011104,3歳未勝利,芝,1200,2,4,シバノパージャン,牡3,54.0,▲遠藤 汰月,栗東牧田 和弥,,---.-,2023107409,01218,01123
202602011104,3歳未勝利,芝,1200,3,5,レッドアイスピア,牡3,53.0,★河原田 菜々,栗東中竹 和也,,---.-,2023105670,01204,01039
202602011104,3歳未勝利,芝,1200,3,6,ガルフコースト,牡3,57.0,佐々木 大輔,栗東須貝 尚介,,---.-,2023101395,01197,01105
202602011104,3歳未勝利,芝,1200,4,7,オリヒメボシ,牝3,55.0,北村 友一,栗東庄野 靖志,,---.-,2023103612,01102,01087
202602011104,3歳未勝利,芝,1200,4,8,ホウオウザロイヤル,牡3,57.0,丹内 祐次,美浦堀 宣行,,---.-,2023107192,01091,01070
202602011104,3歳未勝利,芝,1200,5,9,エコロデュラン,牡3,55.0,◇古川 奈穂,栗東矢作 芳人,,---.-,2023103623,01190,01075
202602011104,3歳未勝利,芝,1200,5,10,メカニックバレエ,牝3,55.0,横山 和生,栗東中村 直也,,---.-,2023105791,01140,01186
202602011104,3歳未勝利,芝,1200,6,11,シュヴェスター,牝3,55.0,川又 賢治,栗東高橋 亮,,---.-,2023104158,01166,01136
202602011104,3歳未勝利,芝,1200,6,12,エルファリス,牝3,55.0,荻野 琢真,美浦加藤 和宏,,---.-,2023103842,01112,01077
202602011104,3歳未勝利,芝,1200,7,13,デルマアサマ,牡3,54.0,▲和田 陽希,栗東森田 直行,,---.-,2023103863,01223,01142
202602011104,3歳未勝利,芝,1200,7,14,スノーガーネット,牝3,55.0,横山 琉人,栗東中尾 秀正,,---.-,2023102176,01192,01069
202602011104,3歳未勝利,芝,1200,8,15,ココソラーレ,牝3,54.0,☆舟山 瑠泉,美浦天間 昭一,,---.-,2023109031,01221,01090
202602011104,3歳未勝利,芝,1200,8,16,ヨドノサファイア,牝3,55.0,横山 武史,美浦稲垣 幸雄,,---.-,2023101825,01170,01167
