race_id,race_name,surface,distance_m,waku,horse_number,horse_name,sex_age,weight_carried,jockey,trainer,horse_weight,win_odds,horse_id,jockey_id,trainer_id
202602011110,潮騒特別,芝,1200,1,1,フミサウンド,牡6,58.0,浜中,美浦鹿戸,,---.-,2020103218,01115,01097
202602011110,潮騒特別,芝,1200,2,2,ストリンジェンド,牡6,58.0,斎藤,栗東加藤公,,---.-,2020102702,01178,01215
202602011110,潮騒特別,芝,1200,3,3,ムチャスグラシアス,牝5,56.0,吉田隼,美浦菊川,,---.-,2021104217,01095,01052
202602011110,潮騒特別,芝,1200,4,4,マナボニート,牝3,53.0,丹内,栗東北出,,---.-,2023100617,01091,01078
202602011110,潮騒特別,芝,1200,5,5,フードマン,牡4,58.0,鮫島駿,栗東小栗,,---.-,2022110056,01157,01194
202602011110,潮騒特別,芝,1200,6,6,バシレウスシチー,牡7,58.0,小沢,栗東岡田,,---.-,2019101643,01185,01066
202602011110,潮騒特別,芝,1200,7,7,サンドロナイト,牝5,56.0,北村友,栗東茶木,,---.-,2021110119,01102,01181
202602011110,潮騒特別,芝,1200,7,8,マジカルフェアリー,牝4,56.0,舟山,栗東寺島,,---.-,2022104174,01221,01158
202602011110,潮騒特別,芝,1200,8,9,エクストラバック,牡5,58.0,横山琉,栗東前川,,---.-,2021110023,01192,01210
202602011110,潮騒特別,芝,1200,8,10,アパッシメント,セ4,58.0,佐々木,美浦堀,,---.-,2022104732,01197,01070
