race_id,race_name,surface,distance_m,waku,horse_number,horse_name,sex_age,weight_carried,jockey,trainer,horse_weight,win_odds,horse_id,jockey_id,trainer_id
202603020707,3歳未勝利,芝,2000,1,1,セキテイリノ,牡3,57.0,江田照,美浦田中剛,,---.-,2023103447,00689,01119
202603020707,3歳未勝利,芝,2000,1,2,タッカーヴァンバン,牡3,57.0,吉田豊,美浦田島,,---.-,2023100529,00733,01112
202603020707,3歳未勝利,芝,2000,2,3,モンドシュピーゲル,牡3,57.0,柴田大,美浦天間,,---.-,2023110024,01009,01090
202603020707,3歳未勝利,芝,2000,2,4,ベアダイヤモンド,牡3,57.0,津村,美浦松尾,,---.-,2023101076,01092,01220
202603020707,3歳未勝利,芝,2000,3,5,マイネルオラクル,牡3,55.0,△石神道,美浦尾関,,---.-,2023106422,01209,01103
202603020707,3歳未勝利,芝,2000,3,6,ケファロニア,牡3,57.0,杉原,美浦高柳瑞,,---.-,2023107274,01135,01118
202603020707,3歳未勝利,芝,2000,4,7,ブライトエアリー,牝3,55.0,木幡巧,美浦相沢,,---.-,2023102362,01162,01020
202603020707,3歳未勝利,芝,2000,4,8,スチールギターラグ,牝3,55.0,三浦,美浦鹿戸,,---.-,2023102799,01122,01097
202603020707,3歳未勝利,芝,2000,5,9,ラッキースウィッチ,牡3,57.0,原,美浦蛯名正,,---.-,2023110019,01184,01191
202603020707,3歳未勝利,芝,2000,5,10,ノアソノマ,セ3,57.0,小林脩,美浦武藤,,---.-,2023100512,01183,01064
202603020707,3歳未勝利,芝,2000,6,11,アッシズオブローズ,牝3,55.0,戸崎圭,美浦尾関,,---.-,2023107360,05386,01103
202603020707,3歳未勝利,芝,2000,6,12,ベルトラッキ,牡3,57.0,坂井,美浦加藤士,,---.-,2023105552,01163,01169
202603020707,3歳未勝利,芝,2000,7,13,マイネルリーヒム,牡3,57.0,菊沢,美浦武市,,---.-,2023104485,01161,01089
202603020707,3歳未勝利,芝,2000,7,14,サヴマ,牡3,57.0,石橋脩,美浦辻,,---.-,2023106182,01077,01182
202603020707,3歳未勝利,芝,2000,8,15,シーサンタナ,セ3,57.0,嶋田,美浦手塚久,,---.-,2023103583,01134,01038
202603020707,3歳未勝利,芝,2000,8,16,エコロゼット,牡3,54.0,▲佐藤,美浦岩戸,,---.-,2023106146,01207,01051
