race_id,race_name,surface,distance_m,track_condition,waku,horse_number,horse_name,sex_age,weight_carried,jockey,trainer,horse_weight,win_odds,horse_id,jockey_id,trainer_id,popularity
202601020303,2歳未勝利,芝,1800,稍,1,1,ダノンキューブ,牝2,55.0,武豊,栗東橋口,448(+10),1.1,2024106180,00666,01154,1
202601020303,2歳未勝利,芝,1800,稍,2,2,サンゴート,牝2,51.0,★河原田,美浦村田,390(+2),267.3,2024100004,01204,01190,10
202601020303,2歳未勝利,芝,1800,稍,3,3,エコロナイン,牡2,55.0,鮫島駿,美浦加藤征,450(+2),11.2,2024106427,01157,01059,2
202601020303,2歳未勝利,芝,1800,稍,4,4,アイアムツヨスギル,牡2,55.0,池添,美浦奥平,446(-4),199.1,2024106018,01032,01074,9
202601020303,2歳未勝利,芝,1800,稍,5,5,ロマノヴェリテ,牡2,55.0,北村友,栗東中竹,440(+6),15.5,2024103490,01102,01039,3
202601020303,2歳未勝利,芝,1800,稍,6,6,チェッリーニ,牝2,53.0,◇古川奈,栗東羽月,420(+10),195.7,2024100609,01190,01091,8
202601020303,2歳未勝利,芝,1800,稍,6,7,マシュマロデイズ,牝2,55.0,横山和,栗東武英,430(0),30.4,2024106580,01140,01161,5
202601020303,2歳未勝利,芝,1800,稍,7,8,トルネードサンダー,牝2,55.0,丹内,栗東安達,420(+6),62.5,2024100245,01091,01042,6
202601020303,2歳未勝利,芝,1800,稍,7,9,イドム,牡2,55.0,松本,栗東高橋康,436(+10),18.3,2024102908,01191,01135,4
202601020303,2歳未勝利,芝,1800,稍,8,10,マイネルサリーレ,牡2,55.0,斎藤,美浦田島,428(-2),177.3,2024103571,01178,01112,7
202601020303,2歳未勝利,芝,1800,稍,8,11,シャイニーヒーロー,牡2,52.0,▲大久保,美浦畠山,450(+8),558.7,2024101323,01194,01048,11
