race_id,race_name,surface,distance_m,track_condition,waku,horse_number,horse_name,sex_age,weight_carried,jockey,trainer,horse_weight,win_odds,horse_id,jockey_id,trainer_id,popularity
202601020306,3歳未勝利,芝,1500,稍,1,1,ヒルノボローニャ,セ3,57.0,古川吉,栗東昆,508(+8),17.8,2023104474,01015,01044,8
202601020306,3歳未勝利,芝,1500,稍,2,2,フレンチブラッサム,牝3,55.0,横山典,美浦柄崎,460(+10),38.8,2023105062,00660,01208,10
202601020306,3歳未勝利,芝,1500,稍,3,3,イトシサ,牡3,57.0,北村友,美浦田中博,514(+8),8.3,2023106849,01102,01162,4
202601020306,3歳未勝利,芝,1500,稍,3,4,ヒメヒオウギ,牝3,51.0,★河原田,栗東中竹,402(+4),19.2,2023106148,01204,01039,9
202601020306,3歳未勝利,芝,1500,稍,4,5,グリニッジローズ,牝3,55.0,落合玄,美浦田中剛,460(+4),186.2,2023102038,05578,01119,13
202601020306,3歳未勝利,芝,1500,稍,4,6,エイシンキーンラン,牝3,55.0,横山琉,美浦田中剛,476(0),9.0,2023105530,01192,01119,5
202601020306,3歳未勝利,芝,1500,稍,5,7,ランウェイミューズ,牝3,55.0,丹内,美浦竹内,402(+6),7.7,2023107304,01091,01152,3
202601020306,3歳未勝利,芝,1500,稍,5,8,サートゥルチェア,牝3,55.0,横山和,美浦嘉藤,466(+16),10.8,2023104680,01140,01195,7
202601020306,3歳未勝利,芝,1500,稍,6,9,ハイバーニアン,牡3,56.0,☆長浜,美浦高橋文,468(+4),108.4,2023101347,01214,01134,12
202601020306,3歳未勝利,芝,1500,稍,6,10,ジャーナーリア,牡3,57.0,池添,栗東本田,526(-2),46.1,2023100596,01032,01099,11
202601020306,3歳未勝利,芝,1500,稍,7,11,ペカリーナ,牝3,52.0,▲小林美,美浦竹内,462(+2),3.0,2023106578,01206,01152,1
202601020306,3歳未勝利,芝,1500,稍,7,12,サウンドファミリエ,牝3,55.0,吉田隼,美浦和田郎,412(-4),5.2,2023104254,01095,01114,2
202601020306,3歳未勝利,芝,1500,稍,8,13,シンデレラカラー,牝3,55.0,原田和,美浦加藤和,454(-8),267.7,2023101778,01143,01077,14
202601020306,3歳未勝利,芝,1500,稍,8,14,ビロングトゥミー,牝3,55.0,斎藤,栗東前川,452(+16),9.2,2023105967,01178,01210,6
