race_id,race_name,surface,distance_m,track_condition,waku,horse_number,horse_name,sex_age,weight_carried,jockey,trainer,horse_weight,win_odds,horse_id,jockey_id,trainer_id,popularity
202607030302,2歳未勝利,ダート,1800,稍,1,1,ドリームオブコージ,牡2,55.0,岡田,栗東安田,490(-2),121.2,2024100126,05429,01164,10
202607030302,2歳未勝利,ダート,1800,稍,2,2,ボビーザグレート,牡2,55.0,菱田,栗東柴田,472(-2),17.6,2024103740,01144,01216,5
202607030302,2歳未勝利,ダート,1800,稍,3,3,ダノンアズール,牡2,55.0,岩田望,栗東茶木,482(-4),5.6,2024106361,01174,01181,2
202607030302,2歳未勝利,ダート,1800,稍,4,4,ゴールドシューター,牡2,55.0,富田,栗東加藤公,426(0),136.3,2024103680,01168,01215,11
202607030302,2歳未勝利,ダート,1800,稍,5,5,バミューダブーケ,牝2,55.0,松若,栗東杉山佳,444(-2),29.9,2024106019,01154,01178,7
202607030302,2歳未勝利,ダート,1800,稍,5,6,ダヌラーサナ,牝2,54.0,☆田山,栗東新谷,470(0),8.1,2024105938,01220,01172,3
202607030302,2歳未勝利,ダート,1800,稍,6,7,オーリエイト,牡2,55.0,吉村,栗東小栗,524(-4),1.4,2024107041,01216,01194,1
202607030302,2歳未勝利,ダート,1800,稍,6,8,アンナモエ,牝2,55.0,酒井,美浦天間,466(+6),216.9,2024105666,01034,01090,12
202607030302,2歳未勝利,ダート,1800,稍,7,9,ルガルデ,牡2,53.0,△柴田裕,栗東中竹,490(0),105.6,2024108222,01212,01039,9
202607030302,2歳未勝利,ダート,1800,稍,7,10,ミリオンカラー,牝2,55.0,国分優,栗東北出,478(+8),36.5,2024104727,01125,01078,8
202607030302,2歳未勝利,ダート,1800,稍,8,11,ソリドゥス,牡2,55.0,秋山稔,栗東安達,462(-4),11.0,2024104583,01181,01042,4
202607030302,2歳未勝利,ダート,1800,稍,8,12,ジュンヴァグネル,牡2,55.0,幸,栗東浜田,488(+6),26.2,2024107194,00732,01138,6
