race_id,race_name,surface,distance_m,track_condition,waku,horse_number,horse_name,sex_age,weight_carried,jockey,trainer,horse_weight,win_odds,horse_id,jockey_id,trainer_id,popularity
202604030302,3歳未勝利,ダート,1800,稍,1,1,ロマンス,牝3,55.0,石橋脩,美浦上原佑,434(+8),68.4,2023102234,01077,01192,9
202604030302,3歳未勝利,ダート,1800,稍,2,2,オーパパ,牡3,54.0,▲佐藤,美浦斎藤誠,486(-4),209.7,2023103915,01207,01086,14
202604030302,3歳未勝利,ダート,1800,稍,2,3,ネイティヴプライド,牡3,57.0,松山,美浦高木,482(+4),26.0,2023105319,01126,01088,8
202604030302,3歳未勝利,ダート,1800,稍,3,4,ダイヒョウカーク,牡3,57.0,杉原,美浦松山,480(-2),125.0,2023105465,01135,01100,10
202604030302,3歳未勝利,ダート,1800,稍,3,5,プリヴィマーク,牡3,57.0,武藤,美浦池上,444(-4),184.0,2023107367,01169,01150,13
202604030302,3歳未勝利,ダート,1800,稍,4,6,ガードオブオナー,牡3,57.0,津村,美浦林,526(+12),4.0,2023107327,01092,01163,3
202604030302,3歳未勝利,ダート,1800,稍,4,7,ゴールドプレイヤー,牡3,57.0,戸崎圭,美浦古賀慎,444(+2),3.7,2023104504,05386,01079,2
202604030302,3歳未勝利,ダート,1800,稍,5,8,エターナルホープ,牡3,57.0,原,美浦鈴木慎,508(+8),17.0,2023102555,01184,01179,5
202604030302,3歳未勝利,ダート,1800,稍,5,9,オウケンサクラコ,牝3,55.0,丸田,美浦田中勝,414(+2),22.2,2023105601,01117,01207,7
202604030302,3歳未勝利,ダート,1800,稍,6,10,マーゴットライズ,牡3,57.0,菊沢,美浦伊坂,480(+2),18.0,2023106889,01161,01177,6
202604030302,3歳未勝利,ダート,1800,稍,6,11,アデルフィー,牡3,57.0,三浦,美浦金成,448(-4),4.5,2023105753,01122,01132,4
202604030302,3歳未勝利,ダート,1800,稍,7,12,ヌビアン,牡3,55.0,△石田,美浦清水英,444(-8),151.2,2023103299,01203,01080,11
202604030302,3歳未勝利,ダート,1800,稍,7,13,バターショコラ,牝3,55.0,小崎,美浦戸田,458(0),173.7,2023105240,01152,01054,12
202604030302,3歳未勝利,ダート,1800,稍,8,14,ハチマン,牡3,54.0,▲水沼,美浦柄崎,466(0),461.4,2023101475,01201,01208,15
202604030302,3歳未勝利,ダート,1800,稍,8,15,カシマライフウ,牡3,57.0,大野,美浦伊藤伸,490(0),3.6,2023105439,01096,01031,1
