race_id,race_name,surface,distance_m,track_condition,waku,horse_number,horse_name,sex_age,weight_carried,jockey,trainer,horse_weight,win_odds,horse_id,jockey_id,trainer_id
202607030308,桑名特別,芝,1400,良,1,1,カウンティフェア,牝4,56.0,田山,栗東高野,,---.-,2022104121,01220,01117
202607030308,桑名特別,芝,1400,良,2,2,ツーネサーン,牡5,58.0,富田,栗東矢作,,---.-,2021105584,01168,01075
202607030308,桑名特別,芝,1400,良,3,3,サロニコス,牝5,56.0,西村淳,栗東松下,,---.-,2021105540,01171,01149
202607030308,桑名特別,芝,1400,良,3,4,アムールリーベ,牝5,56.0,荻野琢,栗東宮地,,---.-,2021105659,01112,01211
202607030308,桑名特別,芝,1400,良,4,5,サクラオーラ,牝7,56.0,酒井,栗東河嶋,,---.-,2019106280,01034,01198
202607030308,桑名特別,芝,1400,良,4,6,トライアンフパス,牝3,53.0,松若,栗東宮,,---.-,2023106431,01154,01018
202607030308,桑名特別,芝,1400,良,5,7,リアライズ,牡6,58.0,角田和,栗東石橋,,---.-,2020105299,01186,01140
202607030308,桑名特別,芝,1400,良,5,8,キャッスルレイク,牝4,56.0,田口,栗東松下,,---.-,2022100642,01208,01149
202607030308,桑名特別,芝,1400,良,6,9,エーデルヴェーグ,牝4,56.0,岩田望,栗東田中克,,---.-,2022104647,01174,01180
202607030308,桑名特別,芝,1400,良,6,10,ワンコールアウェイ,牝4,56.0,吉村,栗東杉山晴,,---.-,2022104180,01216,01157
202607030308,桑名特別,芝,1400,良,7,11,アスクキングコング,セ8,58.0,藤懸,栗東梅田,,---.-,2018104534,01138,01084
202607030308,桑名特別,芝,1400,良,7,12,サヴァビアン,牡8,58.0,秋山稔,美浦新開,,---.-,2018103473,01181,01116
202607030308,桑名特別,芝,1400,良,8,13,モンテディアーナ,牝4,56.0,団野,栗東四位,,---.-,2022104597,01180,01184
202607030308,桑名特別,芝,1400,良,8,14,ダガーリング,牡4,58.0,坂井,栗東柴田,,---.-,2022102153,01163,01216
