race_id,race_name,surface,distance_m,track_condition,waku,horse_number,horse_name,sex_age,weight_carried,jockey,trainer,horse_weight,win_odds,horse_id,jockey_id,trainer_id,popularity
202601020304,3歳未勝利,ダート,1000,稍,1,1,ニシノギャルズ,牝3,55.0,石川倭,美浦水野,470(+4),19.3,2023100360,05534,01094,5
202601020304,3歳未勝利,ダート,1000,稍,2,2,ゲレイロ,牡3,53.0,★河原田,栗東今野,464(+6),23.2,2023104669,01204,01128,6
202601020304,3歳未勝利,ダート,1000,稍,3,3,ハクサンレイホウ,牡3,57.0,黛,美浦武藤,470(-4),82.5,2023105694,01109,01064,9
202601020304,3歳未勝利,ダート,1000,稍,4,4,オスロクィーン,牝3,52.0,▲遠藤,美浦武井,452(+8),49.7,2023110048,01218,01147,8
202601020304,3歳未勝利,ダート,1000,稍,5,5,アニマレイ,牡3,54.0,▲小林美,栗東須貝,480(-4),4.5,2023105279,01206,01105,4
202601020304,3歳未勝利,ダート,1000,稍,5,6,ハイティー,牝3,55.0,武豊,美浦木村,486(-18),2.8,2023107310,00666,01126,1
202601020304,3歳未勝利,ダート,1000,稍,6,7,フェイスリフト,牡3,57.0,古川吉,美浦嘉藤,460(+8),3.9,2023106605,01015,01195,2
202601020304,3歳未勝利,ダート,1000,稍,6,8,ジューンマロン,牝3,55.0,川又,栗東武英,448(+6),153.1,2023105278,01166,01161,11
202601020304,3歳未勝利,ダート,1000,稍,7,9,ディースカウ,牡3,57.0,吉田隼,栗東須貝,476(0),159.8,2023105366,01095,01105,12
202601020304,3歳未勝利,ダート,1000,稍,7,10,マッシブショット,セ3,57.0,横山琉,美浦武藤,454(+4),27.8,2023101845,01192,01064,7
202601020304,3歳未勝利,ダート,1000,稍,8,11,ミスマラッカ,牝3,55.0,鮫島駿,美浦本間,454(+12),96.7,2023103857,01157,01056,10
202601020304,3歳未勝利,ダート,1000,稍,8,12,スマートコーラル,牝3,53.0,◇古川奈,栗東石坂,510(+12),4.0,2023106001,01190,01166,3
