race_id,race_name,date,surface,distance_m,direction,weather,track_condition,finish_position,waku,horse_number,horse_name,horse_id,sex_age,weight_carried,jockey,jockey_id,time,margin,time_index,time_index_master,start_index,pace_index,last_3f_index,passing_order,last_3f,win_odds,popularity,horse_weight,training_time,trainer_comment,remarks,trainer,trainer_id,owner,prize_money
202504020602,2歳新馬,2025-08-10,,,,雨,稍重,1,3,3,オルネーロ,2023107288,牡2,55,ルメール,05339,1:48.8,,**,**,**,**,**,1-1,33.4,2.2,1,490(0),,,,[東]宮田敬介,01175,キャロットファーム,750.0
202504020602,2歳新馬,2025-08-10,,,,雨,稍重,2,7,10,ギャラボーグ,2023105825,牝2,55,川田将雅,01088,1:49.1,2,**,**,**,**,**,4-3,33.5,3.4,2,498(0),,,,[西]杉山晴紀,01157,ロードホースクラブ,300.0
202504020602,2歳新馬,2025-08-10,,,,雨,稍重,3,6,7,バンオンタイム,2023101120,牝2,55,原優介,01184,1:49.3,3/4,**,**,**,**,**,6-6,33.3,7.8,4,450(0),,,,[東]田中博康,01162,ゴドルフィン,190.0
202504020602,2歳新馬,2025-08-10,,,,雨,稍重,4,4,4,アッシズオブローズ,2023107360,牝2,55,戸崎圭太,05386,1:49.4,3/4,**,**,**,**,**,2-2,33.9,7.4,3,452(0),,,,[東]尾関知人,01103,サンデーレーシング,110.0
202504020602,2歳新馬,2025-08-10,,,,雨,稍重,5,1,1,クールフィデル,2023103483,牡2,55,津村明秀,01092,1:49.7,2,**,**,**,**,**,5-5,33.9,17.8,6,468(0),,,,[東]和田勇介,01165,社台レースホース,75.0
202504020602,2歳新馬,2025-08-10,,,,雨,稍重,6,5,5,シホノグラツィア,2023106896,牡2,55,松山弘平,01126,1:49.9,1.1/2,**,**,**,**,**,11-11,33.5,8.5,5,462(0),,,,[西]佐藤悠太,01205,村瀬寛紀,
202504020602,2歳新馬,2025-08-10,,,,雨,稍重,7,6,8,カリドーラ,2023103527,牝2,55,三浦皇成,01122,1:50.1,3/4,**,**,**,**,**,8-8,33.9,45.2,7,492(0),,,,[東]田村康仁,01027,社台レースホース,
202504020602,2歳新馬,2025-08-10,,,,雨,稍重,8,8,11,モウエエデショー,2023105433,牡2,55,原田和真,01143,1:50.6,3,**,**,**,**,**,8-8,34.3,62.6,8,462(0),,,,[東]萱野浩二,01024,大田恭充,
202504020602,2歳新馬,2025-08-10,,,,雨,稍重,9,5,6,ジャケットポケット,2023100615,牡2,55,石川裕紀,01150,1:51.0,2.1/2,**,**,**,**,**,11-12,34.1,68.7,9,458(0),,,,[東]奥村武,01145,高橋美雄,
202504020602,2歳新馬,2025-08-10,,,,雨,稍重,10,7,9,モーニングダリア,2023100348,牝2,55,小林凌大,01177,1:51.1,3/4,**,**,**,**,**,6-6,35.1,202.0,12,414(0),,,,[東]土田稔,00417,今朝光,
202504020602,2歳新馬,2025-08-10,,,,雨,稍重,11,8,12,ニシノガウェイン,2023106264,牡2,55,大野拓弥,01096,1:51.8,4,**,**,**,**,**,8-8,35.5,91.7,10,442(0),,,,[東]稲垣幸雄,01167,西山茂行,
202504020602,2歳新馬,2025-08-10,,,,雨,稍重,12,2,2,ユイノサシガネ,2023100970,牡2,55,木幡初也,01153,1:52.4,4,**,**,**,**,**,3-3,36.6,116.9,11,486(0),,,,[東]竹内正洋,01152,由井健太郎,
