race_id,race_name,date,surface,distance_m,direction,weather,track_condition,finish_position,waku,horse_number,horse_name,horse_id,sex_age,weight_carried,jockey,jockey_id,time,margin,time_index,time_index_master,start_index,pace_index,last_3f_index,passing_order,last_3f,win_odds,popularity,horse_weight,training_time,trainer_comment,remarks,trainer,trainer_id,owner,prize_money
202530060412,イクイノックス・プレ(A1),2025-06-04,ダート,1800,右,曇,重,1,4,4,ケイアイパープル,2016100349,牡9,58,小野楓馬,05592,1:53.2,,**,-,-,-,-,2-2-1-1,39.1,3.2,2,532(-4),,,,[地]小野望,05688,亀田和弘,200.0
202530060412,イクイノックス・プレ(A1),2025-06-04,ダート,1800,右,曇,重,2,5,5,ニシケンボブ,2020100316,牡5,58,石川倭,05534,1:53.7,2.1/2,**,-,-,-,-,4-5-3-2,39.0,1.6,1,498(+8),,,,[地]小国博行,05758,西森鶴,56.0
202530060412,イクイノックス・プレ(A1),2025-06-04,ダート,1800,右,曇,重,3,6,6,ブリッツファング,2019104194,牡6,56,落合玄太,05578,1:54.0,1.1/2,**,-,-,-,-,3-4-5-3,39.3,3.8,3,502(+6),,,,[地]川島洋人,05706,ウエスト．フォレスト,42.0
202530060412,イクイノックス・プレ(A1),2025-06-04,ダート,1800,右,曇,重,4,2,2,ナムラゴロフキン,2017102802,牡8,56,阿部龍,05492,1:55.3,6,**,-,-,-,-,6-6-6-6,39.7,120.7,6,516(+6),,,,[地]小国博行,05758,西森鶴,28.0
202530060412,イクイノックス・プレ(A1),2025-06-04,ダート,1800,右,曇,重,5,1,1,スコルピウス,2016106049,セ9,56,岩橋勇二,05389,1:55.8,2.1/2,**,-,-,-,-,4-3-3-4,41.0,58.2,5,486(-2),,,,[地]米川昇,05509,飯田貴大,14.0
202530060412,イクイノックス・プレ(A1),2025-06-04,ダート,1800,右,曇,重,6,3,3,ベルウッドグラス,2020104945,牡5,56,桑村真明,05411,1:58.3,大,**,-,-,-,-,1-1-1-5,44.0,30.3,4,518(+2),,,,[地]角川秀樹,05311,福岡隆史,
