race_id,race_name,date,surface,distance_m,direction,weather,track_condition,finish_position,waku,horse_number,horse_name,horse_id,sex_age,weight_carried,jockey,jockey_id,time,margin,time_index,time_index_master,start_index,pace_index,last_3f_index,passing_order,last_3f,win_odds,popularity,horse_weight,training_time,trainer_comment,remarks,trainer,trainer_id,owner,prize_money
202530071008,3歳以上C3ー2C4,2025-07-10,ダート,1200,右,曇,良,1,7,9,カツノトキメキ,2022103969,牝3,55,宮内勇樹,05685,1:13.7,,**,-,-,-,-,3-1,37.8,1.7,1,446(+6),,,,[地]川島洋人,05706,大典牧場（有）,40.0
202530071008,3歳以上C3ー2C4,2025-07-10,ダート,1200,右,曇,良,2,5,6,ゴールデンスキーム,2022102374,牡3,57,落合玄太,05578,1:14.4,3,**,-,-,-,-,7-6,37.7,4.3,3,456(0),,,,[地]田中淳司,05630,会田裕一,11.2
202530071008,3歳以上C3ー2C4,2025-07-10,ダート,1200,右,曇,良,3,1,1,ケイアイワカポノ,2022103856,セ3,57,小野楓馬,05592,1:14.6,1,**,-,-,-,-,4-2,38.4,9.7,4,460(-8),,,,[地]小野望,05688,（株）啓愛義肢材料,8.4
202530071008,3歳以上C3ー2C4,2025-07-10,ダート,1200,右,曇,良,4,7,10,スズロビンソン,2018100750,牡7,57,井上俊彦,00837,1:14.8,1,**,-,-,-,-,10-8,37.7,57.6,7,486(+4),,,,[地]櫻井拓章,05749,森達郎,5.6
202530071008,3歳以上C3ー2C4,2025-07-10,ダート,1200,右,曇,良,5,6,8,ラストカノン,2020104431,牝5,55,亀井洋司,05371,1:14.9,1/2,**,-,-,-,-,9-7,38.0,25.9,5,486(0),,,,[地]佐々木国,05736,谷岡康成,2.8
202530071008,3歳以上C3ー2C4,2025-07-10,ダート,1200,右,曇,良,6,8,11,レイブンナイト,2022100833,牡3,57,石川倭,05534,1:15.3,2,**,-,-,-,-,4-2,39.1,4.0,2,510(-4),,,,[地]米川昇,05509,原口章,
202530071008,3歳以上C3ー2C4,2025-07-10,ダート,1200,右,曇,良,7,8,12,ピエールテネシー,2021106228,牝4,55,岩橋勇二,05389,1:15.5,1,**,-,-,-,-,8-9,38.6,118.6,8,462(+2),,,,[地]廣森久雄,05233,工藤栄三,
202530071008,3歳以上C3ー2C4,2025-07-10,ダート,1200,右,曇,良,8,4,4,ベストカリフ,2021101161,牡4,57,秋元耕成,05347,1:15.8,1.1/2,**,-,-,-,-,12-11,37.7,426.6,12,426(-2),,,,[地]佐々木国,05736,沖田方子,
202530071008,3歳以上C3ー2C4,2025-07-10,ダート,1200,右,曇,良,9,3,3,ウナヴォルタ,2020104188,牝5,55,黒澤愛斗,05477,1:16.4,3,**,-,-,-,-,1-2,40.6,32.5,6,476(-4),,,,[地]佐久間雅,05615,一村哲也,
202530071008,3歳以上C3ー2C4,2025-07-10,ダート,1200,右,曇,良,10,5,5,ノルディア,2021101678,牝4,55,阿部龍,05492,1:16.6,1,**,-,-,-,-,2-2,40.8,196.8,10,486(0),,,,[地]小国博行,05758,門別敏朗,
202530071008,3歳以上C3ー2C4,2025-07-10,ダート,1200,右,曇,良,11,6,7,クリムゾンジュエル,2022105942,牝3,55,桑村真明,05411,1:17.2,3,**,-,-,-,-,6-10,40.7,145.6,9,470(-2),,,,[地]角川秀樹,05311,（有）ユートピア牧,
202530071008,3歳以上C3ー2C4,2025-07-10,ダート,1200,右,曇,良,12,2,2,ナムラダニー,2020104656,牡5,57,松井伸也,05502,1:19.0,9,**,-,-,-,-,11-12,40.9,421.5,11,432(-16),,,,[地]川島雅人,05723,ＫＡＪＩＭＯＴＯＨ,
