race_id,race_name,date,surface,distance_m,direction,weather,track_condition,finish_position,waku,horse_number,horse_name,horse_id,sex_age,weight_carried,jockey,jockey_id,time,margin,time_index,time_index_master,start_index,pace_index,last_3f_index,passing_order,last_3f,win_odds,popularity,horse_weight,training_time,trainer_comment,remarks,trainer,trainer_id,owner,prize_money
202505040203,2歳未勝利,2025-10-05,芝,1400,左,晴,良,1,2,4,フェーダーローター,2023106484,牝2,55,原優介,01184,1:21.6,,**,**,**,**,**,3-4,34.2,257.4,16,444(+4),,,,[東]天間昭一,01090,サラブレッドクラブ・ラフィアン,560.0
202505040203,2歳未勝利,2025-10-05,芝,1400,左,晴,良,2,1,1,ヨドノティアラ,2023101827,牝2,55,津村明秀,01092,1:21.8,1.1/4,**,**,**,**,**,1-1,34.9,6.4,4,436(+10),,,,[東]矢嶋大樹,01202,海原聖一,220.0
202505040203,2歳未勝利,2025-10-05,芝,1400,左,晴,良,3,5,9,カラーオブサクセス,2023102896,牝2,55,菊沢一樹,01161,1:21.8,ハナ,**,**,**,**,**,5-4,34.4,5.3,2,440(-6),,,,[東]武市康男,01089,飯田正剛,140.0
202505040203,2歳未勝利,2025-10-05,芝,1400,左,晴,良,4,8,16,シンハ,2023104160,牡2,53,石神深道,01209,1:22.0,1,**,**,**,**,**,13-12,33.9,13.8,7,472(0),,,,[東]和田正一,01114,スピードファーム,84.0
202505040203,2歳未勝利,2025-10-05,芝,1400,左,晴,良,5,2,3,セイウンシシマイ,2023104697,牡2,53,佐藤翔馬,01207,1:22.1,1/2,**,**,**,**,**,6-6,34.5,81.8,15,462(-4),,,,[東]杉浦宏昭,01008,西山茂行,56.0
202505040203,2歳未勝利,2025-10-05,芝,1400,左,晴,良,6,3,6,ノーブルラホーヤ,2023103195,牝2,53,長浜鴻緒,01214,1:22.2,3/4,**,**,**,**,**,9-9,34.3,79.2,14,382(-8),,,,[東]深山雅史,01174,ヒダカ・ブリーダーズ・ユニオン,
202505040203,2歳未勝利,2025-10-05,芝,1400,左,晴,良,7,7,14,アドミ,2023100283,牝2,55,菅原明良,01179,1:22.3,3/4,**,**,**,**,**,6-6,34.6,5.2,1,442(-2),,,,[東]中川公成,01081,多田賢司,
202505040203,2歳未勝利,2025-10-05,芝,1400,左,晴,良,8,6,12,レヴェンドール,2023106025,牝2,55,野中悠太,01158,1:22.4,クビ,**,**,**,**,**,10-9,34.5,6.4,5,460(+4),,,,[東]柄崎将寿,01208,京都ホースレーシング,
202505040203,2歳未勝利,2025-10-05,芝,1400,左,晴,良,9,7,13,エレクトロン,2023106608,牡2,56,杉原誠人,01135,1:22.5,1,**,**,**,**,**,14-14,34.1,17.5,8,430(+6),,,,[東]佐藤吉勝,01035,ミルファーム,
202505040203,2歳未勝利,2025-10-05,芝,1400,左,晴,良,10,4,8,ロット,2023106586,牝2,55,嶋田純次,01134,1:22.5,ハナ,**,**,**,**,**,12-12,34.4,44.2,10,416(+2),,,,[東]本間忍,01056,ミルファーム,
202505040203,2歳未勝利,2025-10-05,芝,1400,左,晴,良,11,8,17,エルリオ,2023100614,牝2,52,小林美駒,01206,1:22.5,ハナ,**,**,**,**,**,16-16,33.9,65.9,13,444(-4),,,,[東]深山雅史,01174,磯波勇Ｆ,
202505040203,2歳未勝利,2025-10-05,芝,1400,左,晴,良,12,3,5,ニシノゴージャス,2023101271,牝2,52,遠藤汰月,01218,1:22.7,1.1/4,**,**,**,**,**,3-2,35.5,52.6,11,410(+2),,,,[東]村田一誠,01190,西山茂行,
202505040203,2歳未勝利,2025-10-05,芝,1400,左,晴,良,13,8,15,レディアエラ,2023105702,牝2,55,石橋脩,01077,1:23.1,2,**,**,**,**,**,10-9,35.2,56.1,12,430(-2),,,,[東]大和田成,01124,野嶋祥二,
202505040203,2歳未勝利,2025-10-05,芝,1400,左,晴,良,14,5,10,リュウセイコウテイ,2023106437,牡2,56,丹内祐次,01091,1:23.2,1,**,**,**,**,**,6-6,35.5,9.6,6,442(+4),,,,[東]奥平雅士,01074,ビッグレッドファーム,
202505040203,2歳未勝利,2025-10-05,芝,1400,左,晴,良,15,4,7,ダイシンレスター,2023104317,牡2,56,岩田康誠,05203,1:23.3,3/4,**,**,**,**,**,2-2,36.2,5.6,3,446(0),,,,[東]戸田博文,01054,大八木信行,
202505040203,2歳未勝利,2025-10-05,芝,1400,左,晴,良,16,6,11,ジェンダウィナー,2023106777,牝2,52,石田拓郎,01203,1:23.4,3/4,**,**,**,**,**,14-14,34.9,563.4,17,468(0),,,,[東]青木孝文,01156,片岡尚,
202505040203,2歳未勝利,2025-10-05,芝,1400,左,晴,良,17,1,2,シシリアンキッス,2023104616,牝2,53,今村聖奈,01193,1:23.4,ハナ,**,**,**,**,**,16-17,34.6,20.0,9,434(-4),,,,[東]佐藤吉勝,01035,田頭勇貴,
