race_id,race_name,surface,distance_m,track_condition,waku,horse_number,horse_name,sex_age,weight_carried,jockey,trainer,horse_weight,win_odds,horse_id,jockey_id,trainer_id
202604020309,3歳以上1勝クラス,ダート,1200,稍,1,1,ブリックンクリック,セ4,58.0,戸崎圭,美浦中舘,,---.-,2022105300,05386,01153
202604020309,3歳以上1勝クラス,ダート,1200,稍,2,2,グランルチャドール,牡5,58.0,石橋脩,美浦上原佑,,---.-,2021102192,01077,01192
202604020309,3歳以上1勝クラス,ダート,1200,稍,2,3,トモジャシーマ,セ6,58.0,津村,美浦鈴木伸,,---.-,2020106771,01092,01026
202604020309,3歳以上1勝クラス,ダート,1200,稍,3,4,ホウオウルクソール,牡3,54.0,◇今村,美浦栗田,,---.-,2023104174,01193,01127
202604020309,3歳以上1勝クラス,ダート,1200,稍,3,5,デルマエアロール,牝4,53.0,▲佐藤,美浦大和田,,---.-,2022105535,01207,01124
202604020309,3歳以上1勝クラス,ダート,1200,稍,4,6,クラシオン,牡3,56.0,菊沢,美浦菊沢,,---.-,2023104780,01161,01115
202604020309,3歳以上1勝クラス,ダート,1200,稍,4,7,フィールマイプラン,牡3,56.0,荻野極,美浦岩戸,,---.-,2023103860,01160,01051
202604020309,3歳以上1勝クラス,ダート,1200,稍,5,8,アカツキロットリー,牡6,58.0,木幡育,美浦的場,,---.-,2020100081,01167,01063
202604020309,3歳以上1勝クラス,ダート,1200,稍,5,9,グッドヴァイブス,牡5,58.0,原,美浦高柳瑞,,---.-,2021101521,01184,01118
202604020309,3歳以上1勝クラス,ダート,1200,稍,6,10,エアサロメ,牝3,54.0,三浦,美浦大竹,,---.-,2023103341,01122,01102
202604020309,3歳以上1勝クラス,ダート,1200,稍,6,11,ノーブルミステリー,牝6,53.0,▲上里,美浦菊川,,---.-,2020106429,01217,01052
202604020309,3歳以上1勝クラス,ダート,1200,稍,7,12,ガルディーノ,牡3,53.0,▲石田,美浦新開,,---.-,2023105402,01203,01116
202604020309,3歳以上1勝クラス,ダート,1200,稍,7,13,キングクレオール,牡5,58.0,大野,美浦和田雄,,---.-,2021100506,01096,01143
202604020309,3歳以上1勝クラス,ダート,1200,稍,8,14,アルマーレシチー,セ5,58.0,吉田豊,美浦上原博,,---.-,2021100675,00733,00423
202604020309,3歳以上1勝クラス,ダート,1200,稍,8,15,ノースブルースカイ,牝3,54.0,松岡,美浦堀内,,---.-,2023105164,01085,01189
