race_id,race_name,surface,distance_m,track_condition,waku,horse_number,horse_name,sex_age,weight_carried,jockey,trainer,horse_weight,win_odds,horse_id,jockey_id,trainer_id
202604020305,3歳未勝利,ダート,1200,稍,1,1,バル,牡3,57.0,柴田大,美浦武市,,---.-,2023101664,01009,01089
202604020305,3歳未勝利,ダート,1200,稍,2,2,レイズレガシー,牡3,57.0,田辺,美浦高柳瑞,,---.-,2023102978,01075,01118
202604020305,3歳未勝利,ダート,1200,稍,2,3,エリースノー,牝3,55.0,津村,美浦武市,,---.-,2023103226,01092,01089
202604020305,3歳未勝利,ダート,1200,稍,3,4,ヴィスクレス,牡3,57.0,原,美浦矢嶋,,---.-,2023106167,01184,01202
202604020305,3歳未勝利,ダート,1200,稍,3,5,ジーティーニッツァ,牡3,54.0,▲上里,美浦伊藤伸,,---.-,2023106331,01217,01031
202604020305,3歳未勝利,ダート,1200,稍,4,6,シェリアドレ,牝3,55.0,荻野極,美浦奥村武,,---.-,2023102518,01160,01145
202604020305,3歳未勝利,ダート,1200,稍,4,7,ペイシャダンシング,牝3,55.0,木幡初,美浦粕谷,,---.-,2023103126,01153,01096
202604020305,3歳未勝利,ダート,1200,稍,5,8,シュンポシオン,牡3,54.0,▲佐藤,美浦矢野,,---.-,2023102135,01207,01108
202604020305,3歳未勝利,ダート,1200,稍,5,9,ロンバスブレス,牝3,55.0,菊沢,美浦石栗,,---.-,2023106053,01161,01043
202604020305,3歳未勝利,ダート,1200,稍,6,10,ヒラボクキャンティ,牝3,55.0,江田照,美浦村田,,---.-,2023102005,00689,01190
202604020305,3歳未勝利,ダート,1200,稍,6,11,ウィズアバウンス,牝3,55.0,武藤,美浦武藤,,---.-,2023106822,01169,01064
202604020305,3歳未勝利,ダート,1200,稍,7,12,サクラドール,牡3,57.0,戸崎圭,美浦田島,,---.-,2023102868,05386,01112
202604020305,3歳未勝利,ダート,1200,稍,7,13,ユキノサイエンス,牝3,55.0,石橋脩,美浦小野,,---.-,2023103256,01077,01125
202604020305,3歳未勝利,ダート,1200,稍,8,14,イイクニパッション,牡3,57.0,三浦,美浦深山,,---.-,2023100102,01122,01174
202604020305,3歳未勝利,ダート,1200,稍,8,15,エクスペクタント,牡3,54.0,▲石田,美浦平岩,,---.-,2023105579,01203,01219
