race_id,race_name,surface,distance_m,track_condition,waku,horse_number,horse_name,sex_age,weight_carried,jockey,trainer,horse_weight,win_odds,horse_id,jockey_id,trainer_id
202601010406,3歳以上1勝クラス,ダート,1700,良,1,1,ステイアンビシャス,牡4,58.0,佐々木,美浦堀内,,---.-,2022101255,01197,01189
202601010406,3歳以上1勝クラス,ダート,1700,良,2,2,アスクガンバーレ,牡4,58.0,岩田康,栗東福永,,---.-,2022102300,05203,01203
202601010406,3歳以上1勝クラス,ダート,1700,良,3,3,ロードアマルフィ,牡3,55.0,石川倭,栗東中村,,---.-,2023105786,05534,01186
202601010406,3歳以上1勝クラス,ダート,1700,良,4,4,マテンロウカナロア,牡4,58.0,横山和,栗東野中,,---.-,2022101445,01140,01098
202601010406,3歳以上1勝クラス,ダート,1700,良,5,5,ココデイック,牡4,58.0,西塚,栗東藤岡健,,---.-,2022100912,01200,01062
202601010406,3歳以上1勝クラス,ダート,1700,良,6,6,グランセレスト,牡3,55.0,丹内,美浦竹内,,---.-,2023100953,01091,01152
202601010406,3歳以上1勝クラス,ダート,1700,良,6,7,ステラデルークス,牡3,55.0,横山武,美浦鈴木伸,,---.-,2023102263,01170,01026
202601010406,3歳以上1勝クラス,ダート,1700,良,7,8,タイセイジェイド,牡3,55.0,西村淳,栗東矢作,,---.-,2023100612,01171,01075
202601010406,3歳以上1勝クラス,ダート,1700,良,7,9,ゼルダ,牝3,50.0,▲和田陽,栗東鈴木孝,,---.-,2023103232,01223,01111
202601010406,3歳以上1勝クラス,ダート,1700,良,8,10,セイントホース,牡3,51.0,★河原田,栗東谷,,---.-,2023103176,01204,00431
202601010406,3歳以上1勝クラス,ダート,1700,良,8,11,カフジクロミエ,牝3,53.0,古川吉,栗東中竹,,---.-,2023110034,01015,01039
