race_id,race_name,surface,distance_m,track_condition,waku,horse_number,horse_name,sex_age,weight_carried,jockey,trainer,horse_weight,win_odds,horse_id,jockey_id,trainer_id
202606040802,2歳未勝利,芝,1600,重,1,1,ブラックナザレ,牡2,55.0,小崎,美浦佐藤吉,486(+16),---.-,2024102853,01152,01035
202606040802,2歳未勝利,芝,1600,重,2,2,マルスフィス,牡2,55.0,岩田康,美浦斎藤誠,486(-6),---.-,2024105581,05203,01086
202606040802,2歳未勝利,芝,1600,重,3,3,ニーナラルゴ,牝2,55.0,原田和,美浦上原博,438(0),---.-,2024106829,01143,00423
202606040802,2歳未勝利,芝,1600,重,4,4,タッカーヴィーチェ,牝2,55.0,丸山,美浦田島,420(-2),---.-,2024103407,01127,01112
202606040802,2歳未勝利,芝,1600,重,5,5,オシゴリ,牝2,55.0,内田博,美浦深山,418(-2),---.-,2024102325,00422,01174
202606040802,2歳未勝利,芝,1600,重,5,6,リオンパリス,牡2,55.0,木幡巧,美浦清水英,444(+4),---.-,2024105119,01162,01080
202606040802,2歳未勝利,芝,1600,重,6,7,サムワンユーラヴド,牝2,53.0,◇小林美,美浦大和田,388(+2),---.-,2024103627,01206,01124
202606040802,2歳未勝利,芝,1600,重,6,8,ウィルステート,牡2,55.0,ルメール,美浦黒岩,464(+2),---.-,2024106113,05339,01133
202606040802,2歳未勝利,芝,1600,重,7,9,エコロテラ,牡2,55.0,菊沢,美浦菊沢,442(-2),---.-,2024104541,01161,01115
202606040802,2歳未勝利,芝,1600,重,7,10,ヴェントリナ,牝2,55.0,津村,美浦相沢,450(+14),---.-,2024101041,01092,01020
202606040802,2歳未勝利,芝,1600,重,8,11,ハンサム,牡2,55.0,丹内,栗東清水久,458(-6),---.-,2024104872,01091,01110
202606040802,2歳未勝利,芝,1600,重,8,12,リキマル,牡2,55.0,原,美浦青木,488(+8),---.-,2024104688,01184,01156
