race_id,race_name,surface,distance_m,track_condition,waku,horse_number,horse_name,sex_age,weight_carried,jockey,trainer,horse_weight,win_odds,horse_id,jockey_id,trainer_id
202601010810,大通公園特別,ダート,1000,良,1,1,カッタッパ,牡3,56.0,松本,栗東森秀,,---.-,2023107534,01191,00427
202601010810,大通公園特別,ダート,1000,良,2,2,ビーマックス,牡4,58.0,川田,栗東藤野,,---.-,2022100729,01088,01200
202601010810,大通公園特別,ダート,1000,良,3,3,キャリーグレイス,牝4,56.0,舟山,栗東寺島,,---.-,2022100091,01221,01158
202601010810,大通公園特別,ダート,1000,良,4,4,オセアエクスプレス,牡5,58.0,佐々木,美浦菊川,,---.-,2021104145,01197,01052
202601010810,大通公園特別,ダート,1000,良,5,5,ストロングボンド,セ3,56.0,長浜,美浦菊川,,---.-,2023105661,01214,01052
202601010810,大通公園特別,ダート,1000,良,5,6,マメタンク,牡3,56.0,斎藤,栗東東田,,---.-,2023105591,01178,01209
202601010810,大通公園特別,ダート,1000,良,6,7,タッカージーティー,牝4,56.0,横山武,美浦鈴木伸,,---.-,2022106261,01170,01026
202601010810,大通公園特別,ダート,1000,良,6,8,クインズシフォン,牝4,56.0,吉田隼,美浦和田郎,,---.-,2022103857,01095,01114
202601010810,大通公園特別,ダート,1000,良,7,9,ウーマンズパワー,牝3,54.0,横山琉,栗東中尾,,---.-,2023103929,01192,01069
202601010810,大通公園特別,ダート,1000,良,7,10,パールフロント,牝4,56.0,北村友,栗東寺島,,---.-,2022102427,01102,01158
202601010810,大通公園特別,ダート,1000,良,8,11,フェデルミエール,牝4,56.0,黛,美浦中川,,---.-,2022104479,01109,01081
202601010810,大通公園特別,ダート,1000,良,8,12,キーガッツ,牡4,58.0,西村淳,栗東杉山佳,,---.-,2022106513,01171,01178
